1,none,minecraft:plains,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,autumnity:pumpkin_fields,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,environmental:blossom_valleys,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:meadow,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:sunflower_plains,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:river,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:snowy_plains,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:frozen_river,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:snowy_taiga,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:ice_spikes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:taiga,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,environmental:pine_barrens,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,environmental:snowy_pine_barrens,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:old_growth_pine_taiga,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:old_growth_spruce_taiga,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:desert,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:snowy_scrubland,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:scrubland,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:rocky_dunes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:petrified_dunes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:dunes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:flourishing_dunes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:spiny_thicket,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:badlands,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:wooded_badlands,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:jungle,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:rainforest_basin,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:rainforest,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:sparse_rainforest,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:sparse_rainforest_basin,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:kousa_jungle,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:sparse_jungle,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:bamboo_jungle,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:swamp,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,environmental:marsh,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:mangrove_swamp,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:lukewarm_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:cold_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:warm_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:frozen_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:deep_frozen_ocean,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:dark_forest,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,atmospheric:aspen_parkland,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:frozen_peaks,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:windswept_hills,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:windswept_gravelly_hills,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:grove,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:jagged_peaks,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:stony_peaks,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:snowy_slopes,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:lush_caves,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,minecraft:dripstone_caves,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,galosphere:crystal_canyons,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,galosphere:lichen_caves,WATER_AMBIENT,unusualfishmod:copperflame,20,1,3
1,none,,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none, minecraft:savanna,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none, minecraft:savanna_plateau,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none, minecraft:windswept_savanna,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:mushroom_fields,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:beach,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:snowy_beach,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:stony_shore,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:laurel_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,autumnity:maple_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,environmental:blossom_woods,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:birch_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:flower_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:old_growth_birch_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:windswept_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:plains,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,autumnity:pumpkin_fields,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,environmental:blossom_valleys,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:meadow,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:sunflower_plains,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:river,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:snowy_plains,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:frozen_river,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:snowy_taiga,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:ice_spikes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:taiga,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,environmental:pine_barrens,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,environmental:snowy_pine_barrens,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:old_growth_pine_taiga,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:old_growth_spruce_taiga,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:desert,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:snowy_scrubland,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:scrubland,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:rocky_dunes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:petrified_dunes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:dunes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:flourishing_dunes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:spiny_thicket,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:badlands,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:wooded_badlands,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:jungle,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:rainforest_basin,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:rainforest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:sparse_rainforest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:sparse_rainforest_basin,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:kousa_jungle,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:sparse_jungle,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:bamboo_jungle,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:swamp,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,environmental:marsh,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:mangrove_swamp,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:lukewarm_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:cold_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:deep_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:warm_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:frozen_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:deep_frozen_ocean,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:dark_forest,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,atmospheric:aspen_parkland,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:frozen_peaks,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:windswept_hills,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:windswept_gravelly_hills,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:grove,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:jagged_peaks,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:stony_peaks,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:snowy_slopes,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:lush_caves,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:dripstone_caves,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,galosphere:crystal_canyons,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,galosphere:lichen_caves,WATER_CREATURE,unusualfishmod:gnasher,20,1,3
1,none,minecraft:deep_frozen_ocean,WATER_AMBIENT,unusualfishmod:hatchet_fish,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,unusualfishmod:hatchet_fish,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,unusualfishmod:hatchet_fish,20,1,3
1,none,minecraft:warm_ocean,WATER_AMBIENT,unusualfishmod:coral_skrimp,20,1,3
1,none,minecraft:warm_ocean,WATER_AMBIENT,unusualfishmod:eyelash,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,unusualfishmod:sneep_snorp,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,unusualfishmod:sneep_snorp,20,1,3
1,none,minecraft:swamp,WATER_AMBIENT,unusualfishmod:mossthorn,20,1,3
1,none,minecraft:beach,WATER_AMBIENT,unusualfishmod:sea_pancake,20,1,3
1,none,environmental:marsh,WATER_AMBIENT,unusualfishmod:sailor_barb,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:cold_ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:ocean,WATER_AMBIENT,upgrade_aquatic:box_jellyfish,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:cold_ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:ocean,WATER_AMBIENT,upgrade_aquatic:cassiopea_jellyfish,20,1,3
1,none,minecraft:river,WATER_CREATURE,upgrade_aquatic:goose,20,1,3
1,none,minecraft:sunflower_plains,WATER_CREATURE,upgrade_aquatic:goose,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:cold_ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:ocean,WATER_AMBIENT,upgrade_aquatic:immortal_jellyfish,20,1,3
1,none,minecraft:warm_ocean,WATER_AMBIENT,upgrade_aquatic:lionfish,20,1,3
1,none,minecraft:deep_ocean,WATER_AMBIENT,upgrade_aquatic:nautilus,20,1,3
1,none,minecraft:deep_lukewarm_ocean,WATER_AMBIENT,upgrade_aquatic:nautilus,20,1,3
1,none,minecraft:deep_cold_ocean,WATER_AMBIENT,upgrade_aquatic:nautilus,20,1,3
1,none,environmental:marsh,WATER_AMBIENT,upgrade_aquatic:perch,20,1,3
1,none,environmental:pine_barrens,WATER_AMBIENT,upgrade_aquatic:perch,20,1,3
1,none,atmospheric:aspen_parkland,WATER_AMBIENT,upgrade_aquatic:perch,20,1,3
1,none,minecraft:swamp,WATER_AMBIENT,upgrade_aquatic:perch,20,1,3
1,none,minecraft:mangrove_swamp,WATER_AMBIENT,upgrade_aquatic:perch,20,1,3
1,none,minecraft:swamp,WATER_AMBIENT,upgrade_aquatic:pike,20,1,3
1,none,environmental:marsh,WATER_AMBIENT,upgrade_aquatic:pike,20,1,3
1,none,minecraft:mangrove_swamp,WATER_CREATURE,whatareyouvotingfor23:crab,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualprehistory:ammon,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualprehistory:ammon,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualprehistory:ammon,20,1,3
1,none,blue_skies:peeking_ocean,MONSTER,unusualprehistory:dunk,80,1,3
1,none,blue_skies:deep_peeking_ocean,MONSTER,unusualprehistory:dunk,80,1,3
1,none,blue_skies:brumble_forest,MONSTER,unusualprehistory:dunk,80,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualprehistory:scau,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualprehistory:scau,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualprehistory:scau,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualprehistory:stethacanthus,20,1,3
1,none,blue_skies:rising_creek,WATER_CREATURE,unusualprehistory:talpanas,20,1,3
1,none,blue_skies:crystal_roughs,WATER_CREATURE,unusualprehistory:talpanas,20,1,3
1,none,blue_skies:crescent_orchard,WATER_AMBIENT,unusualprehistory:eolactoria,20,1,3
1,none,blue_skies:crescent_orchard_lake,WATER_AMBIENT,unusualprehistory:eolactoria,20,1,3
1,none,blue_skies:midday_shore,WATER_CREATURE,blue_skies:whistleshell_crab,20,1,3
1,none,blue_skies:peeking_ocean,WATER_CREATURE,blue_skies:whistleshell_crab,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_CREATURE,blue_skies:whistleshell_crab,20,1,3
1,none,blue_skies:brumble_forest,WATER_CREATURE,blue_skies:whistleshell_crab,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,blue_skies:jelly_drifter,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,blue_skies:jelly_drifter,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,blue_skies:jelly_drifter,20,1,3
1,none,blue_skies:slushlands,WATER_AMBIENT,blue_skies:jelly_drifter,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,blue_skies:grittle_flatfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,blue_skies:grittle_flatfish,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,blue_skies:grittle_flatfish,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,blue_skies:municipal_monkfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,blue_skies:municipal_monkfish,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,blue_skies:municipal_monkfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_CREATURE,blue_skies:seclam,20,1,3
1,none,blue_skies:brumble_forest,WATER_CREATURE,blue_skies:seclam,20,1,3
1,none,minecraft:swamp,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,minecraft:mangrove_swamp,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,environmental:marsh,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,atmospheric:rainforest_basin,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,atmospheric:sparse_rainforest_basin,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:peeking_ocean,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:deep_peeking_ocean,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:brumble_forest,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:rising_creek,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:moonlit_reservoir,MONSTER,born_in_chaos_v1:glutton_fish,20,1,3
1,none,blue_skies:peeking_ocean,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,blue_skies:deep_peeking_ocean,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,blue_skies:brumble_forest,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,blue_skies:rising_creek,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,blue_skies:moonlit_reservoir,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,minecraft:swamp,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,minecraft:mangrove_swamp,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,environmental:marsh,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,atmospheric:rainforest_basin,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,atmospheric:sparse_rainforest_basin,MONSTER,born_in_chaos_v1:corpse_fish,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,blue_skies:charscale_moki,20,1,3
1,none,blue_skies:crescent_orchard_lake,WATER_AMBIENT,blue_skies:charscale_moki,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,blue_skies:charscale_moki,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,blue_skies:horizofin_tunid,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:aero_mono,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:circus,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:circus,20,1,3
1,none,"blue_skies:brumble_forest""",WATER_AMBIENT,unusualfishmod:circus,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:blizzardfin,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:blizzardfin,20,1,3
1,none,"blue_skies:brumble_forest""",WATER_AMBIENT,unusualfishmod:blizzardfin,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:snowflaketail,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:porcupine_lobsta,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:porcupine_lobsta,20,1,3
1,none,"blue_skies:brumble_forest""",WATER_AMBIENT,unusualfishmod:porcupine_lobsta,20,1,3
1,none,blue_skies:peeking_ocean,WATER_AMBIENT,unusualfishmod:roughback_guitarfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:roughback_guitarfish,20,1,3
1,none,"blue_skies:brumble_forest""",WATER_AMBIENT,unusualfishmod:roughback_guitarfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:forkfish,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualfishmod:forkfish,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_CREATURE,unusualfishmod:jungleshark,20,1,3
1,none,blue_skies:brumble_forest,WATER_CREATURE,unusualfishmod:jungleshark,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:crimsonshell,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualfishmod:crimsonshell,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:squoddle,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualfishmod:squoddle,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_CREATURE,unusualfishmod:clownthorn_shark,20,1,3
1,none,blue_skies:brumble_forest,WATER_CREATURE,unusualfishmod:clownthorn_shark,20,1,3
1,none,blue_skies:deep_peeking_ocean,WATER_AMBIENT,unusualfishmod:spoon_shark,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualfishmod:brick_snail,20,1,3
1,none,blue_skies:slushlands,WATER_AMBIENT,unusualfishmod:brick_snail,20,1,3
1,none,blue_skies:brumble_forest,WATER_AMBIENT,unusualfishmod:zebra_cornetfish,20,1,3
1,none,blue_skies:slushlands,WATER_AMBIENT,unusualfishmod:beaked_herring,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:sea_spider,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:blackcap_snail,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:freshwater_mantis,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:freshwater_mantis,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:amber_goby,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:tribble,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:tribble,20,1,3
1,none,blue_skies:rising_creek,WATER_AMBIENT,unusualfishmod:ripper,20,1,3
1,none,blue_skies:rising_creek,WATER_CREATURE,unusualfishmod:tiger_puffer,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_CREATURE,unusualfishmod:deep_crawler,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:bark_angelfish,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:muddytop,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:stout_bichir,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:picklefish,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:sea_mosquito,20,1,3
1,none,blue_skies:moonlit_reservoir,WATER_AMBIENT,unusualfishmod:drooping_gourami,20,1,3
1,none,blue_skies:shaded_woodlands,MONSTER,unusualprehistory:majunga,20,1,3
1,none,blue_skies:crescent_orchard,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:crescent_orchard_lake,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:crystal_dunes,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:crystal_dunes_spikes,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:crystal_roughs,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:moonlit_reservoir,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:rising_creek,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:searing_grassland,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:shaded_woodlands,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:sunset_maple_forest,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:unorthodox_valley,MONSTER,oddorganisms:apthoroblattina,20,1,3
1,none,blue_skies:unorthodox_valley,MONSTER,unusualprehistory:rex,20,1,3
1,none,blue_skies:sunset_maple_forest,MONSTER,unusualprehistory:hwachavenator,20,1,3
1,none,blue_skies:searing_grassland,MONSTER,unusualprehistory:megalania,20,1,3
1,none,blue_skies:crescent_orchard_lake,MONSTER,unusualprehistory:megalania,20,1,3
1,none,blue_skies:moonlit_reservoir,MONSTER,unusualprehistory:megalania,20,1,3
1,none,blue_skies:rising_creek,MONSTER,unusualprehistory:megalania,20,1,3
1,none,blue_skies:polar_highland,MONSTER,unusualprehistory:ulughbegsaurus,20,1,3
1,none,blue_skies:brightlands,MONSTER,unusualprehistory:ulughbegsaurus,20,1,3
1,none,blue_skies:brisk_meadow,MONSTER,unusualprehistory:ulughbegsaurus,20,1,3
1,none,blue_skies:crystal_dunes,MONSTER,unusualprehistory:sludge,20,1,3
